entity_id,period_day,booked_revenue,orders,margin_pct,quality_score,lead_time_days,risk_score
SKU003,106,797.45,5.5,0.409,77.6,27,28.9
SKU003,107,1164.44,5.7,0.392,79.6,26,34.5
SKU003,108,1325.74,4.6,0.358,71.7,24,33.8
SKU003,109,1132.42,8.0,0.37,70.0,30,38.4
SKU003,110,1073.09,6.6,0.411,79.9,30,32.0
SKU003,111,900.21,6.2,0.411,77.7,28,33.3
SKU003,112,876.1,4.2,0.373,79.5,29,38.7
SKU003,113,951.55,3.2,0.414,74.6,28,38.6
SKU003,114,1405.55,3.0,0.422,75.2,28,28.5
SKU003,115,1097.12,4.9,0.392,79.3,28,34.5
SKU003,116,709.37,2.3,0.44,77.4,31,36.1
SKU003,117,1280.01,4.6,0.405,77.2,27,37.6
SKU003,118,1472.25,7.8,0.408,70.6,25,38.4
SKU003,119,1487.28,7.5,0.393,70.5,32,30.2
SKU003,120,939.89,7.3,0.409,77.7,25,31.9
SKU003,121,796.93,5.0,0.369,77.6,26,32.3
SKU003,122,800.05,5.9,0.415,71.3,26,35.4
SKU003,123,1414.4,3.1,0.393,74.1,32,36.4
SKU003,124,943.69,1.5,0.422,80.1,29,32.0
SKU003,125,1003.12,6.0,0.391,69.4,27,37.3
SKU003,126,1466.72,4.3,0.433,69.2,27,31.3
SKU003,127,1063.24,7.5,0.386,78.5,29,37.9
SKU003,128,797.23,2.2,0.39,79.4,33,37.2
SKU003,129,1067.34,1.8,0.407,72.2,29,34.5
SKU003,130,1246.03,4.1,0.389,69.7,26,27.5
SKU003,131,1434.79,6.2,0.405,69.6,27,37.7
SKU003,132,1554.49,6.4,0.401,76.6,30,27.0
SKU003,133,1186.6,2.2,0.421,77.5,27,33.6
SKU003,134,804.88,4.3,0.371,73.7,28,28.1
SKU003,135,1204.62,6.8,0.412,74.5,28,38.6
SKU003,136,1227.52,2.7,0.415,79.3,24,30.3
SKU003,137,1598.03,7.6,0.38,68.4,30,30.3
SKU003,138,1240.01,1.9,0.428,71.2,22,31.4
SKU003,139,847.6,3.1,0.392,72.6,25,34.8
SKU003,140,1148.29,2.9,0.42,72.3,26,37.3
SKU003,141,1008.62,2.5,0.417,69.9,31,38.1
SKU003,142,1182.14,3.5,0.41,77.4,27,32.3
SKU003,143,1169.17,5.8,0.417,73.9,27,29.5
SKU003,144,1246.34,3.6,0.415,73.6,27,37.8
SKU003,145,805.06,2.0,0.436,76.4,26,33.8
SKU003,146,1086.59,2.7,0.422,75.7,28,30.0
SKU003,147,863.24,7.5,0.421,75.8,27,36.1
SKU003,148,1432.09,6.7,0.394,70.8,30,36.6
SKU003,149,717.44,3.4,0.418,79.9,29,29.3
SKU003,150,737.99,1.3,0.404,70.9,25,36.4
SKU003,151,1066.75,2.7,0.396,77.8,27,29.8
SKU003,152,1237.65,1.2,0.388,70.1,26,36.9
SKU003,153,1490.95,4.0,0.411,78.8,27,35.3
SKU003,154,878.19,7.6,0.408,71.4,27,39.0
SKU003,155,1101.03,7.5,0.378,71.2,29,36.9
SKU003,156,803.94,5.5,0.399,74.5,30,35.6
SKU003,157,1540.23,7.3,0.364,71.9,22,35.0
SKU003,158,1039.46,3.0,0.405,72.8,30,29.1
SKU003,159,1129.98,1.3,0.434,72.9,32,35.5
SKU003,160,750.5,6.2,0.375,74.8,21,35.2
SKU003,161,918.19,5.3,0.39,71.4,28,27.7
SKU003,162,688.47,6.1,0.394,78.4,27,37.3
SKU003,163,1108.13,5.9,0.397,72.6,33,30.4
SKU003,164,825.38,7.8,0.376,73.9,27,29.0
SKU003,165,1472.45,4.1,0.42,79.9,25,29.8
SKU003,166,1313.84,6.9,0.434,79.8,32,32.4
SKU003,167,1362.79,4.1,0.428,73.1,25,37.1
SKU003,168,653.55,5.7,0.404,72.3,29,35.9
SKU003,169,954.79,4.0,0.406,73.0,32,38.3
SKU003,170,1184.06,6.1,0.415,73.0,25,32.0
SKU003,171,942.45,6.2,0.38,74.1,26,28.9
SKU003,172,1112.43,3.4,0.403,76.6,28,27.8
SKU003,173,1081.81,8.0,0.423,72.7,26,29.2
SKU003,174,962.27,7.9,0.418,76.5,24,35.6
SKU003,175,1122.88,5.1,0.404,73.6,30,35.0
SKU003,176,651.68,2.8,0.408,68.8,21,39.2
SKU003,177,631.61,6.0,0.412,71.6,30,33.1
SKU003,178,731.94,5.3,0.427,74.6,33,32.5
SKU003,179,1097.47,5.5,0.39,68.3,24,29.8
SKU003,180,923.64,5.6,0.414,71.1,18,31.7
SKU004,1,673.33,1.6,0.425,83.3,17,43.5
SKU004,2,603.98,1.4,0.406,83.3,22,35.7
SKU004,3,741.53,3.2,0.406,80.1,22,45.2
SKU004,4,1133.35,1.6,0.389,80.5,22,39.8
SKU004,5,1053.52,1.5,0.394,87.2,20,49.5
SKU004,6,935.55,1.1,0.406,78.9,21,46.1
SKU004,7,1111.33,1.6,0.433,80.3,25,51.1
SKU004,8,618.48,2.3,0.396,82.8,22,36.5
SKU004,9,782.99,1.2,0.395,85.1,15,44.8
SKU004,10,644.94,2.9,0.383,84.6,17,38.6
SKU004,11,1176.19,0.7,0.396,83.3,19,47.3
SKU004,12,841.8,2.2,0.37,76.2,17,44.0
SKU004,13,647.23,2.9,0.359,76.2,19,43.0
SKU004,14,1084.29,3.2,0.4,77.9,20,41.6
SKU004,15,913.91,2.4,0.368,76.2,17,39.1
SKU004,16,784.31,0.7,0.413,76.8,14,47.5
SKU004,17,1318.03,2.0,0.389,87.4,21,40.1
SKU004,18,894.25,0.8,0.425,87.5,20,51.4
SKU004,19,878.33,1.3,0.389,78.5,19,44.9
SKU004,20,672.58,1.8,0.383,85.4,17,42.3
SKU004,21,717.19,1.5,0.403,86.4,21,37.4
SKU004,22,753.14,2.4,0.403,87.5,24,49.3
SKU004,23,1173.9,2.2,0.396,87.8,19,44.2
SKU004,24,1090.11,2.0,0.383,81.2,22,43.2
SKU004,25,876.72,1.7,0.408,84.8,23,49.9
SKU004,26,933.66,2.5,0.403,77.5,20,42.4
SKU004,27,811.19,1.9,0.381,85.8,17,46.0
SKU004,28,891.58,1.5,0.417,84.1,20,42.9
SKU004,29,1330.21,2.1,0.42,85.4,15,40.7
SKU004,30,940.82,3.0,0.426,83.0,17,51.2
SKU004,31,1286.86,2.8,0.428,81.2,20,44.8
SKU004,32,1252.68,1.0,0.391,83.4,17,41.9
SKU004,33,910.67,2.7,0.416,86.3,21,41.0
SKU004,34,1014.85,1.7,0.367,79.6,22,35.4
SKU004,35,799.87,3.1,0.413,80.9,22,39.9
SKU004,36,1299.54,2.4,0.435,87.2,24,42.0
SKU004,37,1006.57,3.1,0.386,81.8,19,42.6
SKU004,38,1171.78,0.8,0.407,77.0,25,45.2
SKU004,39,1055.78,2.2,0.417,77.2,24,51.3
SKU004,40,705.06,1.5,0.401,83.2,22,40.5
SKU004,41,897.28,2.1,0.402,81.7,20,47.7
SKU004,42,657.05,1.4,0.399,81.3,21,43.8
SKU004,43,1233.97,1.6,0.438,83.9,22,50.5
SKU004,44,1009.42,1.6,0.391,87.5,21,40.8
SKU004,45,837.22,0.6,0.383,87.2,17,47.9
SKU004,46,1158.69,1.7,0.387,76.2,23,50.2
SKU004,47,1159.69,3.2,0.42,81.4,19,40.9
SKU004,48,643.8,1.3,0.403,77.8,18,45.7
SKU004,49,980.79,1.5,0.438,82.4,17,42.7
SKU004,50,1101.21,1.4,0.403,77.5,18,37.4
SKU004,51,1065.44,3.2,0.412,81.1,21,39.6
SKU004,52,1264.44,0.5,0.399,81.2,18,37.8
SKU004,53,977.69,1.8,0.406,78.0,21,36.8
SKU004,54,984.05,2.7,0.401,85.8,22,36.5
SKU004,55,984.87,1.0,0.419,86.2,20,46.9
SKU004,56,803.9,0.5,0.397,87.8,20,47.4
SKU004,57,788.22,1.3,0.387,87.2,23,36.9
SKU004,58,585.55,2.5,0.378,77.8,20,49.4
SKU004,59,599.74,2.2,0.418,76.3,14,47.2
SKU004,60,920.3,3.3,0.397,86.7,20,39.1
SKU004,61,626.05,1.8,0.44,87.4,21,42.0
SKU004,62,1001.72,2.2,0.38,83.1,18,37.6
SKU004,63,1026.61,0.7,0.395,79.7,17,50.8
SKU004,64,874.77,0.9,0.357,85.9,22,48.6
SKU004,65,730.84,0.7,0.391,79.4,19,44.3
SKU004,66,940.18,1.2,0.399,87.3,20,43.4
SKU004,67,688.18,2.0,0.427,79.1,14,47.3
SKU004,68,676.84,3.0,0.403,77.1,18,49.4
SKU004,69,1023.02,2.6,0.427,78.1,17,42.6
SKU004,70,790.96,3.3,0.401,81.1,15,46.4
SKU004,71,712.99,2.0,0.392,81.2,20,50.9
SKU004,72,1116.04,1.0,0.378,77.0,17,50.1
SKU004,73,1053.59,1.5,0.383,78.1,24,40.9
SKU004,74,990.95,1.6,0.387,84.8,25,45.8
SKU004,75,818.3,2.8,0.39,76.7,22,48.2
SKU004,76,524.46,2.2,0.403,81.7,13,46.2
SKU004,77,993.42,2.0,0.413,79.2,18,45.2
SKU004,78,566.21,1.5,0.379,81.6,20,43.9
SKU004,79,900.99,2.0,0.418,76.5,23,42.2
SKU004,80,828.49,3.3,0.377,86.9,17,44.6
SKU004,81,676.4,1.1,0.427,77.8,22,38.5
SKU004,82,650.98,2.4,0.38,82.8,22,37.9
SKU004,83,759.69,1.7,0.398,79.9,15,48.8
SKU004,84,540.54,1.4,0.397,79.0,17,47.9
SKU004,85,477.61,3.0,0.405,86.2,20,49.6
SKU004,86,955.42,2.8,0.394,82.7,12,45.4
SKU004,87,693.0,2.0,0.377,84.6,19,47.1
SKU004,88,778.49,0.9,0.387,76.2,20,36.5
SKU004,89,968.86,3.2,0.393,81.6,24,51.5
SKU004,90,815.15,1.7,0.381,85.4,20,38.2
SKU004,91,646.72,3.1,0.37,85.9,18,39.2
SKU004,92,704.87,0.8,0.405,82.7,15,46.8
SKU004,93,1023.15,0.6,0.402,80.8,22,39.5
SKU004,94,543.77,3.3,0.425,86.7,20,51.4
SKU004,95,1087.42,1.6,0.378,81.4,14,36.7
SKU004,96,624.69,1.7,0.375,82.9,22,35.7
SKU004,97,759.78,1.9,0.403,79.4,19,51.5
SKU004,98,553.64,0.5,0.375,80.7,16,42.3
SKU004,99,633.3,2.9,0.372,84.1,22,46.0
SKU004,100,741.6,1.9,0.349,76.8,12,39.6
SKU004,101,688.45,2.3,0.396,81.1,19,43.8
SKU004,102,915.93,2.3,0.389,87.7,25,38.6
SKU004,103,755.53,0.9,0.368,84.3,18,38.4
SKU004,104,1149.73,2.4,0.393,79.9,20,51.5
SKU004,105,833.22,3.2,0.41,87.1,20,35.6
SKU004,106,998.5,3.1,0.389,86.0,20,40.4
SKU004,107,974.82,1.7,0.43,83.1,22,44.7
SKU004,108,778.87,1.1,0.396,86.0,16,41.5
SKU004,109,961.88,0.6,0.432,78.2,23,38.1
SKU004,110,1190.93,2.6,0.401,87.6,19,46.6
SKU004,111,705.98,0.5,0.41,80.2,16,42.5
SKU004,112,1162.55,2.0,0.413,79.3,15,39.7
SKU004,113,569.08,0.8,0.37,87.2,22,48.4
SKU004,114,810.66,2.4,0.421,75.9,18,49.0
SKU004,115,934.86,0.5,0.384,83.7,16,43.6
SKU004,116,756.34,3.0,0.421,85.1,22,49.4
SKU004,117,832.95,1.3,0.41,79.3,23,39.6
SKU004,118,1051.91,3.3,0.377,87.4,21,46.5
SKU004,119,1180.79,3.3,0.381,76.4,12,50.0
SKU004,120,732.18,2.4,0.408,77.0,23,46.6
SKU004,121,599.72,1.4,0.395,83.4,18,41.4
SKU004,122,1070.22,2.6,0.387,76.2,16,40.0
SKU004,123,1110.62,1.7,0.43,84.1,21,46.1
SKU004,124,1280.93,3.1,0.418,85.2,21,51.3
SKU004,125,1158.46,3.1,0.403,87.1,17,35.4
SKU004,126,965.46,3.3,0.41,80.1,15,45.2
SKU004,127,874.38,0.9,0.414,85.6,23,48.2
SKU004,128,821.59,1.5,0.373,79.8,25,37.6
SKU004,129,896.2,2.0,0.405,81.3,26,48.6
SKU004,130,943.2,1.1,0.411,79.8,15,39.9
SKU004,131,714.39,1.6,0.376,84.3,17,47.8
SKU004,132,655.22,2.2,0.39,76.1,15,51.2
SKU004,133,842.38,1.4,0.41,84.2,18,38.7
SKU004,134,703.72,0.8,0.396,77.1,27,48.2
SKU004,135,1265.32,1.0,0.4,80.7,22,45.4
SKU004,136,1071.47,2.0,0.392,80.9,17,39.5
SKU004,137,1247.5,0.7,0.377,86.5,11,40.6
SKU004,138,951.86,1.9,0.41,86.3,18,44.7
SKU004,139,1135.95,2.9,0.385,78.8,22,46.2
SKU004,140,648.35,1.1,0.409,79.5,21,49.2
SKU004,141,811.19,3.2,0.405,81.3,29,47.0
SKU004,142,760.25,0.8,0.384,86.9,17,39.0
SKU004,143,1330.21,0.9,0.403,83.8,19,35.9
SKU004,144,1107.75,2.9,0.394,82.7,21,40.7
SKU004,145,1314.51,2.6,0.367,80.4,19,49.0
SKU004,146,1254.39,1.7,0.378,81.6,21,37.5
SKU004,147,952.44,2.0,0.366,83.8,18,49.2
SKU004,148,1080.99,0.9,0.419,75.9,21,46.5
SKU004,149,729.32,2.4,0.393,87.8,16,47.0
SKU004,150,978.12,2.2,0.423,83.2,16,35.9
SKU004,151,1338.63,2.6,0.384,77.9,19,51.5
SKU004,152,640.25,3.2,0.411,77.3,19,49.0
SKU004,153,1264.05,2.9,0.396,80.8,22,43.4
SKU004,154,1264.13,0.5,0.415,87.6,17,38.8
SKU004,155,1041.78,1.4,0.389,79.0,18,46.5
SKU004,156,629.24,2.9,0.412,86.6,23,49.2
SKU004,157,1136.1,2.5,0.43,84.6,20,35.5
SKU004,158,1007.84,3.2,0.351,76.6,27,50.1
SKU004,159,618.03,1.9,0.429,86.5,20,41.7
SKU004,160,663.4,1.9,0.383,86.5,17,37.3
SKU004,161,1080.45,2.4,0.397,77.3,23,40.7
SKU004,162,1133.2,1.3,0.37,83.5,21,40.5
SKU004,163,672.55,1.8,0.376,79.2,27,43.7
SKU004,164,1245.65,0.8,0.377,80.4,20,50.0
SKU004,165,1230.03,2.2,0.388,82.7,16,48.3
SKU004,166,1041.27,2.4,0.381,76.3,20,41.4
SKU004,167,807.23,3.0,0.429,77.9,18,42.7
SKU004,168,964.47,2.0,0.405,78.1,21,44.5
SKU004,169,768.13,1.0,0.39,85.8,17,36.6
SKU004,170,1071.75,0.8,0.39,86.5,18,44.5
SKU004,171,682.81,1.0,0.373,85.7,20,49.9
SKU004,172,898.15,2.7,0.398,83.3,16,44.9
SKU004,173,658.23,1.6,0.436,85.2,21,44.8
SKU004,174,745.3,2.2,0.392,79.3,18,41.9
SKU004,175,979.69,2.5,0.422,83.1,19,42.7
SKU004,176,736.24,2.2,0.388,83.4,21,40.8
SKU004,177,838.5,0.6,0.388,78.4,25,40.3
SKU004,178,616.77,1.5,0.374,87.3,17,38.4
SKU004,179,1024.75,3.1,0.381,80.5,17,50.6
SKU004,180,884.71,1.1,0.411,78.1,19,48.5
SKU005,1,740.56,2.2,0.343,71.9,25,46.2
SKU005,2,799.72,1.0,0.33,83.5,23,41.6
SKU005,3,396.61,3.1,0.319,82.7,25,44.0
SKU005,4,639.84,4.7,0.324,74.1,24,56.4
SKU005,5,750.28,2.3,0.324,82.0,22,43.5
SKU005,6,865.57,5.2,0.308,72.1,22,40.3
SKU005,7,756.78,3.9,0.3,74.3,21,50.0
SKU005,8,810.72,4.7,0.336,78.2,18,56.2
SKU005,9,513.62,3.6,0.317,82.2,24,54.0
SKU005,10,851.4,4.9,0.334,75.5,22,49.3
SKU005,11,657.37,4.1,0.293,75.7,21,41.8
SKU005,12,908.31,2.0,0.314,77.4,20,54.5
SKU005,13,760.72,1.2,0.32,81.9,24,52.0
SKU005,14,571.09,2.5,0.312,83.4,22,53.2
SKU005,15,432.47,2.0,0.333,83.2,18,45.1
SKU005,16,529.52,4.9,0.37,75.4,21,44.0
SKU005,17,817.14,1.0,0.313,79.6,20,55.3
SKU005,18,874.96,1.7,0.35,76.0,21,44.7
SKU005,19,761.71,5.3,0.341,78.7,23,40.2
SKU005,20,708.67,4.5,0.357,77.4,21,43.8
SKU005,21,687.08,4.5,0.307,78.6,21,41.3
SKU005,22,472.39,1.8,0.343,83.6,25,52.3
SKU005,23,853.7,2.5,0.345,74.2,20,40.4
SKU005,24,635.18,5.2,0.318,81.7,22,53.9
SKU005,25,809.09,3.7,0.359,81.8,25,42.1
SKU005,26,573.51,4.2,0.336,75.9,21,55.0
SKU005,27,809.94,2.6,0.315,76.9,22,51.2
SKU005,28,791.16,4.5,0.309,82.7,22,41.5
SKU005,29,458.04,1.5,0.328,83.4,24,43.4
SKU005,30,536.27,5.2,0.326,82.8,20,42.3
SKU005,31,439.44,3.5,0.3,82.3,21,54.5
SKU005,32,705.75,1.8,0.332,72.4,18,42.6
SKU005,33,546.63,2.4,0.303,75.0,23,55.5
SKU005,34,654.59,1.0,0.32,81.9,18,40.4
SKU005,35,881.96,2.7,0.36,73.8,22,50.8
SKU005,36,591.24,4.4,0.322,76.5,21,49.6
SKU005,37,555.92,2.1,0.332,81.2,22,56.0
SKU005,38,808.36,1.6,0.343,82.7,26,52.3
SKU005,39,721.77,1.0,0.301,82.2,25,48.4
SKU005,40,486.97,3.1,0.336,80.1,21,55.6
SKU005,41,765.31,1.0,0.334,74.5,20,46.6
SKU005,42,860.88,3.0,0.346,73.3,17,45.1
SKU005,43,465.48,2.6,0.347,78.8,25,45.1
SKU005,44,624.16,2.3,0.316,78.9,22,46.3
SKU005,45,684.6,3.0,0.342,78.1,25,44.7
SKU005,46,877.7,4.5,0.328,80.1,26,50.7
SKU005,47,734.06,4.3,0.331,75.7,22,54.1
SKU005,48,705.79,2.7,0.323,72.1,20,38.9
SKU005,49,791.47,2.3,0.344,76.4,19,42.2
SKU005,50,606.82,2.5,0.306,78.4,20,43.6
SKU005,51,398.02,1.9,0.315,73.3,25,56.3
SKU005,52,595.47,3.0,0.321,75.3,22,39.1
SKU005,53,856.42,4.0,0.298,77.8,21,55.1
SKU005,54,697.85,3.4,0.31,77.7,23,40.8
SKU005,55,702.34,1.4,0.307,79.3,18,52.8
SKU005,56,570.63,4.2,0.331,76.8,18,49.3
SKU005,57,434.83,3.1,0.326,75.0,19,49.9
SKU005,58,484.36,3.6,0.336,77.9,24,42.2
SKU005,59,710.71,1.0,0.33,81.5,23,53.2
SKU005,60,593.37,2.0,0.323,74.4,14,46.2
SKU005,61,721.99,3.5,0.318,83.6,21,45.7
SKU005,62,463.94,1.5,0.361,82.0,23,41.1
SKU005,63,625.26,4.5,0.327,72.3,25,51.9
SKU005,64,532.36,3.9,0.302,79.0,21,54.3
SKU005,65,697.28,1.6,0.332,73.8,21,51.1
SKU005,66,745.88,2.1,0.326,79.5,23,44.6
SKU005,67,661.32,3.9,0.34,80.9,24,56.2
SKU005,68,586.21,3.4,0.318,81.2,20,53.7
SKU005,69,616.76,1.5,0.34,73.8,18,42.4
SKU005,70,650.47,1.9,0.317,73.8,22,42.3
SKU005,71,413.39,4.2,0.295,74.9,21,49.4
SKU005,72,465.58,1.3,0.329,81.4,21,47.5
SKU005,73,450.93,1.7,0.313,83.6,22,39.6
SKU005,74,680.38,1.2,0.331,75.5,22,41.3
SKU005,75,528.82,2.9,0.283,74.9,26,51.0
SKU005,76,603.66,2.9,0.32,82.5,26,40.2
SKU005,77,380.88,3.9,0.317,77.6,19,41.4
SKU005,78,428.64,3.7,0.352,75.7,28,52.2
SKU005,79,361.06,3.3,0.37,72.5,22,42.1
SKU005,80,742.43,4.8,0.326,78.9,23,39.5
SKU005,81,618.42,3.4,0.331,74.6,22,40.8
SKU005,82,458.21,5.3,0.327,71.8,22,47.2
SKU005,83,573.07,3.3,0.341,80.8,21,44.9
SKU005,84,415.77,3.5,0.346,79.8,26,40.7
SKU005,85,558.31,4.6,0.346,80.6,26,41.4
SKU005,86,621.08,2.3,0.324,74.4,21,39.1
SKU005,87,491.53,4.0,0.332,82.6,22,44.3
SKU005,88,627.01,4.9,0.328,75.8,22,48.6
SKU005,89,485.96,4.0,0.286,73.7,23,46.0
SKU005,90,448.25,2.6,0.344,74.4,23,54.7
SKU005,91,370.64,3.5,0.324,79.7,25,51.9
SKU005,92,561.95,3.4,0.325,79.4,22,40.7
SKU005,93,396.29,2.0,0.33,82.1,24,44.4
SKU005,94,741.39,1.2,0.307,71.9,25,51.8
SKU005,95,713.84,2.5,0.339,83.2,21,52.6
SKU005,96,625.53,2.2,0.308,72.8,22,47.0
SKU005,97,732.98,2.2,0.329,72.7,23,44.4
SKU005,98,761.61,3.2,0.337,72.7,22,46.5
SKU005,99,713.77,3.3,0.312,81.2,29,47.1
SKU005,100,429.23,1.5,0.334,79.0,27,56.2
SKU005,101,527.76,2.3,0.343,72.9,24,56.2
SKU005,102,581.66,3.2,0.334,79.3,22,46.6
SKU005,103,723.91,1.1,0.316,77.8,20,49.6
SKU005,104,671.78,5.2,0.35,73.5,25,48.7
SKU005,105,799.53,3.0,0.333,72.0,24,54.2
SKU005,106,362.2,4.4,0.308,81.9,18,54.0
SKU005,107,671.38,4.4,0.301,79.7,24,49.6
SKU005,108,392.97,3.7,0.335,80.5,26,47.1
SKU005,109,763.16,2.8,0.355,80.3,25,52.9
SKU005,110,416.43,1.0,0.323,81.3,24,53.0
SKU005,111,626.01,3.8,0.339,75.7,30,39.5
SKU005,112,805.98,4.4,0.329,82.0,16,45.8
SKU005,113,758.83,3.2,0.303,83.3,21,50.9
SKU005,114,862.96,2.9,0.345,73.0,25,42.6
SKU005,115,480.14,4.7,0.327,82.2,23,40.8
SKU005,116,665.09,1.5,0.323,72.5,24,53.6
SKU005,117,705.98,1.2,0.333,79.0,19,56.5
SKU005,118,699.98,4.5,0.321,81.9,11,49.0
SKU005,119,881.98,1.3,0.311,76.5,21,55.1
SKU005,120,488.97,4.4,0.365,79.9,24,51.4
SKU005,121,624.53,3.2,0.335,81.5,20,48.7
SKU005,122,863.02,0.9,0.366,80.1,22,39.9
SKU005,123,520.8,2.6,0.31,74.1,26,41.9
SKU005,124,913.16,3.0,0.342,75.3,24,48.9
SKU005,125,855.41,1.0,0.358,72.6,23,41.5
SKU005,126,897.05,4.6,0.353,82.4,21,48.5
SKU005,127,597.02,3.2,0.35,78.9,27,39.6
SKU005,128,790.23,3.8,0.325,78.0,28,47.5
SKU005,129,753.23,5.0,0.309,72.2,21,44.1
SKU005,130,572.88,1.9,0.32,82.6,22,46.2
SKU005,131,615.11,4.9,0.329,83.4,21,40.0
SKU005,132,592.77,4.1,0.309,79.1,23,50.6
SKU005,133,918.64,3.2,0.33,73.3,17,39.8
SKU005,134,894.6,0.9,0.33,76.9,22,47.2
SKU005,135,671.54,5.3,0.33,75.0,24,48.8
SKU005,136,424.95,4.6,0.344,81.2,23,47.4
SKU005,137,909.36,2.2,0.34,79.3,21,50.2
SKU005,138,952.14,2.3,0.323,74.1,23,47.2
SKU005,139,612.62,3.2,0.329,74.7,22,52.2
SKU005,140,769.51,3.8,0.34,79.2,19,45.7
SKU005,141,832.31,0.9,0.297,79.3,24,51.4
SKU005,142,837.78,0.9,0.357,80.5,20,51.5
SKU005,143,852.61,2.6,0.329,79.9,22,54.9
SKU005,144,750.55,5.3,0.335,80.5,22,42.3
SKU005,145,918.25,1.6,0.342,72.8,19,52.7
SKU005,146,465.52,4.4,0.315,81.9,22,42.7
SKU005,147,731.7,2.5,0.342,78.6,28,39.7
SKU005,148,544.92,4.1,0.362,79.1,28,53.9
SKU005,149,596.32,5.3,0.325,79.1,22,51.9
SKU005,150,939.01,2.1,0.312,75.5,19,46.7
SKU005,151,723.23,2.7,0.333,72.8,20,38.9
SKU005,152,791.16,3.4,0.342,80.5,17,54.5
SKU005,153,768.09,2.3,0.332,83.6,21,41.8
SKU005,154,799.33,4.0,0.338,72.6,21,46.8
SKU005,155,783.99,2.1,0.335,72.4,22,46.2
SKU005,156,897.61,5.2,0.374,77.6,22,46.5
SKU005,157,510.34,3.2,0.33,75.5,23,54.3
SKU005,158,566.96,0.8,0.306,82.3,26,45.0
SKU005,159,480.44,1.3,0.373,74.6,18,44.8
SKU005,160,660.87,3.5,0.337,74.0,25,40.6
SKU005,161,879.88,2.1,0.319,72.9,21,45.6
SKU005,162,671.1,1.1,0.331,74.0,22,44.0
SKU005,163,721.13,4.2,0.354,73.1,28,54.5
SKU005,164,600.69,2.1,0.345,73.2,24,52.8
SKU005,165,472.88,3.1,0.36,82.6,21,38.7
SKU005,166,864.91,2.6,0.32,77.9,24,45.4
SKU005,167,533.06,1.1,0.356,81.3,20,56.1
SKU005,168,774.43,1.6,0.344,79.9,23,39.4
SKU005,169,608.37,0.9,0.312,80.1,24,45.5
SKU005,170,419.13,0.9,0.356,78.3,24,50.3
SKU005,171,399.74,3.6,0.345,82.7,28,50.4
SKU005,172,641.36,2.0,0.309,72.2,27,46.2
SKU005,173,749.58,5.3,0.338,79.6,24,42.5
SKU005,174,702.11,4.8,0.319,79.8,24,50.2
SKU005,175,395.74,1.1,0.361,82.8,19,50.7
SKU005,176,805.75,3.9,0.356,81.2,23,39.8
SKU005,177,815.76,4.2,0.337,76.4,20,41.3
SKU005,178,663.65,5.2,0.349,74.2,22,46.9
SKU005,179,760.57,4.0,0.331,78.1,24,42.3
SKU005,180,575.13,3.4,0.339,81.7,25,51.1
SKU006,1,717.04,4.3,0.308,78.5,27,59.6
SKU006,2,423.08,4.7,0.328,83.2,27,72.9
SKU006,3,788.49,3.6,0.338,80.3,27,58.8
SKU006,4,541.46,4.4,0.314,78.2,24,66.8
SKU006,5,620.56,2.7,0.293,75.8,24,67.6
SKU006,6,950.24,4.2,0.345,82.1,24,54.4
SKU006,7,469.65,2.1,0.334,79.5,30,71.6
SKU006,8,826.68,2.9,0.331,75.2,20,71.7
SKU006,9,884.43,4.6,0.348,82.7,26,58.4
SKU006,10,684.69,1.7,0.317,84.1,28,67.7
SKU006,11,644.93,3.9,0.343,75.9,21,57.9
SKU006,12,685.35,3.4,0.309,82.5,30,63.6
SKU006,13,770.6,3.1,0.332,78.9,22,53.4
SKU006,14,793.54,4.7,0.31,83.9,22,69.4
SKU006,15,614.77,3.3,0.313,75.7,24,60.6
SKU006,16,726.76,1.1,0.315,80.9,26,72.1
SKU006,17,441.51,2.9,0.296,77.7,24,52.7
SKU006,18,621.28,4.1,0.329,83.4,21,62.6
SKU006,19,885.76,2.0,0.298,73.9,21,56.1
SKU006,20,927.98,4.2,0.314,74.8,25,69.6
SKU006,21,879.99,3.5,0.314,79.5,26,69.8
SKU006,22,978.28,4.4,0.306,84.1,28,55.9
SKU006,23,613.58,1.8,0.306,81.9,26,56.2
SKU006,24,837.87,0.9,0.311,73.5,25,66.5
SKU006,25,807.1,2.6,0.352,79.9,26,54.9
SKU006,26,665.96,1.2,0.321,83.8,25,70.2
SKU006,27,569.44,2.6,0.338,84.1,24,60.3
SKU006,28,1019.79,2.6,0.293,76.4,23,56.1
SKU006,29,963.6,2.7,0.324,80.8,22,54.2
SKU006,30,480.73,4.1,0.295,75.9,30,65.9
SKU006,31,759.98,1.8,0.305,74.9,24,60.0
SKU006,32,470.46,2.5,0.327,82.6,27,68.8
SKU006,33,737.31,2.9,0.297,81.7,26,68.2
SKU006,34,1016.05,2.2,0.326,83.5,21,61.2
SKU006,35,799.87,4.1,0.306,82.5,25,54.2
SKU006,36,732.82,4.1,0.308,83.5,27,67.4
SKU006,37,735.7,4.2,0.343,81.9,21,63.0
SKU006,38,618.46,3.3,0.333,84.2,30,69.5
SKU006,39,976.02,1.8,0.329,75.7,29,73.2
SKU006,40,581.32,2.7,0.331,82.6,22,71.3
SKU006,41,687.62,1.5,0.291,83.5,25,69.2
SKU006,42,733.3,4.8,0.324,76.5,28,73.6
